,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3,tags,verbs
46,Artikel4,Lid2,Onderdeeli,,,,"voor zover het een gedupeerde agrarische recreatieonderneming betreft: een verklaring dat het te verwachten omzetverlies, bedoeld in , en de te verwachten vaste lasten, bedoeld in artikel 2, eerste lid, onderdeel b, betrekking hebben op zijn nevenactiviteit met de code 55.20.1, 55.20.2, 55.30 of 93.29.9 van de Standaard Bedrijfsindeling;artikel 2, eerste lid, onderdeel a",22-04-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=i&z=2020-04-22&g=2020-04-22,"[['PP', ('voor', 'IN')], ['ADVP', ('zover', 'RB')], ['NP', ('het', 'PRP')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('agrarische', 'JJ'), ('recreatieonderneming', 'NN')], ['VP', ('betreft', 'VBZ')], ['NP', ('een', 'DT'), ('verklaring', 'NN')], ['VP', ('te', 'TO'), ('verwachten', 'VB')], ['NP', ('omzetverlies', 'NNS')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('te', 'TO'), ('verwachten', 'VB')], ['NP', ('vaste', 'JJ'), ('lasten', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['ADJP', ('b', 'JJ')], ['NP', ('betrekking', 'NN')], ['VP', ('hebben', 'MD')], ['NP', ('op', 'NNS')], ['VP', ('zijn', 'MD')], ['NP', ('nevenactiviteit', 'NN')], ['PP', ('met', 'IN')], ['NP', ('de', 'DT'), ('code', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Standaard', 'NNP'), ('Bedrijfsindeling;artikel', 'NN')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')]]","{'geduperen': 'gedupeerde', 'betreffen': 'betreft', 'verwachten': 'verwachten', 'bedoelen': 'bedoeld'}"
47,Artikel4,Lid2,Onderdeelj,,,,"voor zover het een gedupeerde onderneming in de toeleveringsketen betreft: een verklaring dat de onderneming het omzetverlies, bedoeld in , verwacht te lijden doordat de onderneming voor minimaal zeventig procent van zijn omzet afhankelijk is van:artikel 2, eerste lid, onderdeel a",22-04-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=j&z=2020-04-22&g=2020-04-22,"[['PP', ('voor', 'IN')], ['ADVP', ('zover', 'RB')], ['NP', ('het', 'PRP')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('toeleveringsketen', 'NNS')], ['VP', ('betreft', 'VBZ')], ['NP', ('een', 'DT'), ('verklaring', 'NN')], ['NP', ('de', 'DT'), ('onderneming', 'NN')], ['NP', ('het', 'DT'), ('omzetverlies', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('verwacht', 'VBP'), ('te', 'TO'), ('lijden', 'VBP')], ['NP', ('de', 'DT'), ('onderneming', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('minimaal', 'JJ'), ('zeventig', 'JJ'), ('procent', 'NN'), ('van', 'NNS')], ['VP', ('zijn', 'MD')], ['NP', ('omzet', 'NN'), ('afhankelijk', 'NN')], ['VP', ('is', 'MD')], ['ADVP', ('van:artikel', 'RB')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')]]","{'geduperen': 'gedupeerde', 'betreffen': 'betreft', 'bedoelen': 'bedoeld', 'verwachten': 'verwacht', 'lijden': 'lijden'}"
48,Artikel4,Lid2,Onderdeelj,Onderdeel1,,,direct gedupeerde ondernemingen; of,22-04-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=j&o=1&z=2020-04-22&g=2020-04-22,"[['ADJP', ('direct', 'JJ')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('ondernemingen', 'NNS')]]",{'geduperen': 'gedupeerde'}
49,Artikel4,Lid2,Onderdeelj,Onderdeel2,,,activiteiten die als gevolg van de overheidsmaatregelen ter bestrijding van de verdere verspreiding van COVID-19 verboden zijn of ontraden worden; en,22-04-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=j&o=2&z=2020-04-22&g=2020-04-22,"[['NP', ('activiteiten', 'NNS'), ('die', 'PRP'), ('als', 'PRP'), ('gevolg', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('overheidsmaatregelen', 'NNS')], ['PP', ('ter', 'IN')], ['NP', ('bestrijding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('verdere', 'JJR'), ('verspreiding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('COVID-19', 'CD'), ('verboden', 'NNS')], ['VP', ('zijn', 'MD')], ['VP', ('ontraden', 'VBN')], ['VP', ('worden', 'MD')]]",{'ontraden': 'ontraden'}
50,Artikel4,Lid2,Onderdeelk,,,,"voor zover het een gedupeerde zorgonderneming betreft: een verklaring dat de onderneming verwacht, ook na aftrek van de tegemoetkoming van zorginkopers ter compensatie van het omzetverlies als gevolg van de maatregelen ter bestrijding van COVID-19, het omzetverlies, bedoeld in , te lijden en de vaste lasten, bedoeld in artikel 2, eerste lid, onderdeel b, te hebben.artikel 2, eerste lid, onderdeel a",22-04-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=k&z=2020-04-22&g=2020-04-22,"[['PP', ('voor', 'IN')], ['ADVP', ('zover', 'RB')], ['NP', ('het', 'PRP')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('zorgonderneming', 'NN')], ['VP', ('betreft', 'VBZ')], ['NP', ('een', 'DT'), ('verklaring', 'NN')], ['NP', ('de', 'DT'), ('onderneming', 'NN')], ['VP', ('verwacht', 'VBP')], ['PP', ('na', 'IN')], ['NP', ('aftrek', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('tegemoetkoming', 'NN')], ['PP', ('van', 'IN')], ['NP', ('zorginkopers', 'NNS')], ['PP', ('ter', 'IN')], ['NP', ('compensatie', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('omzetverlies', 'NN'), ('als', 'PRP'), ('gevolg', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('maatregelen', 'NNS')], ['PP', ('ter', 'IN')], ['NP', ('bestrijding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('omzetverlies', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('te', 'TO'), ('lijden', 'VBP')], ['NP', ('de', 'DT'), ('vaste', 'JJ'), ('lasten', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['ADJP', ('b', 'JJ')], ['NP', ('hebben.artikel', 'NNP')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')]]","{'geduperen': 'gedupeerde', 'betreffen': 'betreft', 'verwachten': 'verwacht', 'bedoelen': 'bedoeld', 'lijden': 'lijden'}"
51,Artikel4,Lid3,,,,,Een aanvraag kan worden ingediend in de periode van 27maart 2020 tot en met 26juni 2020.,22-04-2020,jci1.3:c:BWBR0043324&artikel=4&lid=3&z=2020-04-22&g=2020-04-22,"[['NP', ('Een', 'DT'), ('aanvraag', 'NN')], ['VP', ('kan', 'MD'), ('worden', 'MD'), ('ingediend', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('periode', 'NN')], ['PP', ('van', 'IN')], ['PP', ('tot', 'IN')], ['PP', ('met', 'IN')]]",{'indienen': 'ingediend'}
52,Artikel5,,,,,,"De minister beslist binnen drie weken na ontvangst van een aanvraag. Indien niet binnen deze termijn kan worden beslist, stelt de minister de aanvrager daarvan in kennis en noemt daarbij een redelijke termijn waarbinnen de beslissing wel kan worden genomen.",31-03-2020,jci1.3:c:BWBR0043324&artikel=5&z=2020-04-22&g=2020-04-22,"[['NP', ('De', 'DT'), ('minister', 'NN')], ['ADJP', ('beslist', 'JJ')], ['ADVP', ('binnen', 'RB')], ['NP', ('drie', 'CD'), ('weken', 'NNS')], ['PP', ('na', 'IN')], ['NP', ('ontvangst', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('aanvraag', 'NN')], ['NP', ('Indien', 'PRP'), ('niet', 'RB'), ('binnen', 'RB'), ('deze', 'PRP'), ('termijn', 'NN')], ['VP', ('kan', 'MD')], ['VP', ('worden', 'MD')], ['ADJP', ('beslist', 'JJ')], ['VP', ('stelt', 'VBP')], ['NP', ('de', 'DT'), ('minister', 'NN')], ['NP', ('de', 'DT'), ('aanvrager', 'NN')], ['ADVP', ('daarvan', 'RB')], ['PP', ('in', 'IN')], ['NP', ('kennis', 'NN')], ['VP', ('noemt', 'VBZ')], ['ADVP', ('daarbij', 'RB')], ['NP', ('een', 'DT'), ('redelijke', 'JJ'), ('termijn', 'NN')], ['ADVP', ('waarbinnen', 'RB')], ['NP', ('de', 'DT'), ('beslissing', 'NN')], ['VP', ('wel', 'RB'), ('kan', 'MD'), ('worden', 'MD'), ('genomen', 'VBN')]]","{'stellen': 'stelt', 'noemen': 'noemt', 'nemen': 'genomen'}"
53,Artikel6,Lid1,,,,,"De minister kan de hoogte van de tegemoetkoming binnen vijf jaar na de verstrekking herzien dan wel de beschikking tot de tegemoetkoming intrekken, indien blijkt dat de tegemoetkoming, door onjuiste gegevensverstrekking door de gedupeerde onderneming, niet in overeenstemming met deze beleidsregel is verstrekt, of indien de gedupeerde onderneming de bewijsstukken, bedoeld in het tweede lid, niet overlegt.",22-04-2020,jci1.3:c:BWBR0043324&artikel=6&lid=1&z=2020-04-22&g=2020-04-22,"[['NP', ('De', 'DT'), ('minister', 'NN')], ['VP', ('kan', 'MD')], ['NP', ('de', 'DT'), ('hoogte', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('tegemoetkoming', 'NN')], ['ADVP', ('binnen', 'RB')], ['NP', ('vijf', 'CD'), ('jaar', 'NN')], ['PP', ('na', 'IN')], ['NP', ('de', 'DT'), ('verstrekking', 'NN'), ('herzien', 'NNS')], ['ADVP', ('dan', 'RB'), ('wel', 'RB')], ['NP', ('de', 'DT'), ('beschikking', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('de', 'DT'), ('tegemoetkoming', 'NN'), ('intrekken', 'NNS')], ['NP', ('indien', 'PRP')], ['VP', ('blijkt', 'VBZ')], ['NP', ('de', 'DT'), ('tegemoetkoming', 'NN')], ['PP', ('door', 'IN')], ['NP', ('onjuiste', 'JJ'), ('gegevensverstrekking', 'NN')], ['PP', ('door', 'IN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['PP', ('in', 'IN')], ['NP', ('overeenstemming', 'NN')], ['VP', ('met', 'VB')], ['NP', ('deze', 'PRP'), ('beleidsregel', 'NN')], ['VP', ('is', 'MD')], ['ADJP', ('verstrekt', 'JJ')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN'), ('de', 'DT'), ('bewijsstukken', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('tweede', 'CD'), ('lid', 'NN')], ['VP', ('overlegt', 'VBZ')]]","{'blijken': 'blijkt', 'geduperen': 'gedupeerde', 'metten': 'met', 'bedoelen': 'bedoeld', 'overleggen': 'overlegt'}"
54,Artikel6,Lid2,,,,,"Indien van toepassing, overlegt de gedupeerde onderneming desgevraagd gedurende vijf jaar na de verstrekking van de tegemoetkoming de volgende bewijsstukken aan de minister:",22-04-2020,jci1.3:c:BWBR0043324&artikel=6&lid=2&z=2020-04-22&g=2020-04-22,"[['NP', ('Indien', 'PRP')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['VP', ('overlegt', 'VBZ')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['ADVP', ('desgevraagd', 'RB')], ['PP', ('gedurende', 'IN')], ['NP', ('vijf', 'CD'), ('jaar', 'NN')], ['PP', ('na', 'IN')], ['NP', ('de', 'DT'), ('verstrekking', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('tegemoetkoming', 'NN')], ['NP', ('de', 'DT'), ('volgende', 'JJ'), ('bewijsstukken', 'NNS')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('minister', 'NN')]]","{'overleggen': 'overlegt', 'geduperen': 'gedupeerde'}"
55,Artikel6,Lid2,Onderdeela,,,,aanvullende bewijsstukken waaruit blijkt dat de gedupeerde onderneming op het moment van de aanvraag van de tegemoetkoming een vestiging had die fysiek afgescheiden was van de privwoning van de eigenaar of eigenaren van de onderneming en voorzien was van een eigen opgang of toegang;,22-04-2020,jci1.3:c:BWBR0043324&artikel=6&lid=2&o=a&z=2020-04-22&g=2020-04-22,"[['VP', ('aanvullende', 'VBG')], ['NP', ('bewijsstukken', 'NNS')], ['VP', ('waaruit', 'RB'), ('blijkt', 'VBZ')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['PP', ('op', 'IN')], ['NP', ('het', 'DT'), ('moment', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('aanvraag', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('tegemoetkoming', 'NN')], ['NP', ('een', 'DT'), ('vestiging', 'NN')], ['VP', ('had', 'MD')], ['NP', ('die', 'PRP'), ('fysiek', 'NN')], ['VP', ('afgescheiden', 'VBN')], ['VP', ('was', 'MD')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('privwoning', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('eigenaar', 'NN')], ['NP', ('eigenaren', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('onderneming', 'NN')], ['VP', ('voorzien', 'VBP')], ['VP', ('was', 'MD')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('eigen', 'PRP'), ('opgang', 'NN')], ['VP', ('toegang', 'VBN')]]","{'aanvullennen': 'aanvullende', 'blijken': 'blijkt', 'geduperen': 'gedupeerde', 'afscheiden': 'afgescheiden', 'voorzien': 'voorzien', 'toegangen': 'toegang'}"
56,Artikel6,Lid2,Onderdeelb,,,,"voor zover het een gedupeerde agrarische recreatieonderneming betreft: bewijsstukken waaruit blijkt waar de verklaring, bedoeld in , op gebaseerd is, zoals een kopie van de omzetgegevens uit de boekhouding of van de aangifte van de omzetbelasting over 2019 of 2020;artikel 4, tweede lid, onderdeel i",22-04-2020,jci1.3:c:BWBR0043324&artikel=6&lid=2&o=b&z=2020-04-22&g=2020-04-22,"[['PP', ('voor', 'IN')], ['ADVP', ('zover', 'RB')], ['NP', ('het', 'PRP')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('agrarische', 'JJ'), ('recreatieonderneming', 'NN')], ['VP', ('betreft', 'VBZ')], ['NP', ('bewijsstukken', 'NNS')], ['VP', ('waaruit', 'RB'), ('blijkt', 'VBZ')], ['ADVP', ('waar', 'RB')], ['NP', ('de', 'DT'), ('verklaring', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['PP', ('op', 'IN')], ['VP', ('gebaseerd', 'VBN')], ['VP', ('is', 'MD')], ['NP', ('een', 'DT'), ('kopie', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('omzetgegevens', 'NNS')], ['PP', ('uit', 'IN')], ['NP', ('de', 'DT'), ('boekhouding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('aangifte', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('omzetbelasting', 'NN')], ['PP', ('over', 'IN')], ['NP', ('tweede', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN'), ('i', 'NNP')]]","{'geduperen': 'gedupeerde', 'betreffen': 'betreft', 'blijken': 'blijkt', 'bedoelen': 'bedoeld', 'baseren': 'gebaseerd'}"
57,Artikel6,Lid2,Onderdeelc,,,,"voor zover het een gedupeerde onderneming in de toeleveringsketen betreft: bewijsstukken waaruit blijkt waar de verklaring, bedoeld in , op gebaseerd is, zoals een kopie van de omzetgegevens uit de boekhouding of van de aangifte van de omzetbelasting over 2019 of 2020;artikel 4, tweede lid, onderdeel j",22-04-2020,jci1.3:c:BWBR0043324&artikel=6&lid=2&o=c&z=2020-04-22&g=2020-04-22,"[['PP', ('voor', 'IN')], ['ADVP', ('zover', 'RB')], ['NP', ('het', 'PRP')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('toeleveringsketen', 'NNS')], ['VP', ('betreft', 'VBZ')], ['NP', ('bewijsstukken', 'NNS')], ['VP', ('waaruit', 'RB'), ('blijkt', 'VBZ')], ['ADVP', ('waar', 'RB')], ['NP', ('de', 'DT'), ('verklaring', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['PP', ('op', 'IN')], ['VP', ('gebaseerd', 'VBN')], ['VP', ('is', 'MD')], ['NP', ('een', 'DT'), ('kopie', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('omzetgegevens', 'NNS')], ['PP', ('uit', 'IN')], ['NP', ('de', 'DT'), ('boekhouding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('aangifte', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('omzetbelasting', 'NN')], ['PP', ('over', 'IN')], ['NP', ('tweede', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN'), ('j', 'NN')]]","{'geduperen': 'gedupeerde', 'betreffen': 'betreft', 'blijken': 'blijkt', 'bedoelen': 'bedoeld', 'baseren': 'gebaseerd'}"
58,Artikel6,Lid2,Onderdeeld,,,,"voor zover het een gedupeerde zorgonderneming betreft: bewijsstukken waaruit blijkt waar de verklaring, bedoeld in , op gebaseerd is, zoals een kopie van de omzetgegevens uit de boekhouding of van de aangifte van de omzetbelasting over 2019 of 2020 en een kopie van de stukken uit de boekhouding van 2020 waaruit blijkt wat de hoogte is van de tegemoetkomingen die de gedupeerde zorgonderneming heeft ontvangen van de zorginkopers ter compensatie van het omzetverlies als gevolg van de maatregelen ter bestrijding van COVID-19.artikel 4, tweede lid, onderdeel k",22-04-2020,jci1.3:c:BWBR0043324&artikel=6&lid=2&o=d&z=2020-04-22&g=2020-04-22,"[['PP', ('voor', 'IN')], ['ADVP', ('zover', 'RB')], ['NP', ('het', 'PRP')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('zorgonderneming', 'NN')], ['VP', ('betreft', 'VBZ')], ['NP', ('bewijsstukken', 'NNS')], ['VP', ('waaruit', 'RB'), ('blijkt', 'VBZ')], ['ADVP', ('waar', 'RB')], ['NP', ('de', 'DT'), ('verklaring', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['PP', ('op', 'IN')], ['VP', ('gebaseerd', 'VBN')], ['VP', ('is', 'MD')], ['NP', ('een', 'DT'), ('kopie', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('omzetgegevens', 'NNS')], ['PP', ('uit', 'IN')], ['NP', ('de', 'DT'), ('boekhouding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('aangifte', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('omzetbelasting', 'NN')], ['PP', ('over', 'IN')], ['NP', ('2019', 'CD'), ('of', 'CC'), ('2020', 'CD'), ('en', 'CC'), ('een', 'DT'), ('kopie', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('stukken', 'NNS')], ['PP', ('uit', 'IN')], ['NP', ('de', 'DT'), ('boekhouding', 'NN')], ['PP', ('van', 'IN')], ['VP', ('waaruit', 'RB'), ('blijkt', 'VBZ')], ['NP', ('wat', 'PRP'), ('de', 'DT'), ('hoogte', 'NN')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('tegemoetkomingen', 'NNS'), ('die', 'PRP')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('zorgonderneming', 'NN')], ['VP', ('heeft', 'MD'), ('ontvangen', 'VBN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('zorginkopers', 'NNS')], ['PP', ('ter', 'IN')], ['NP', ('compensatie', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('omzetverlies', 'NN'), ('als', 'PRP'), ('gevolg', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('maatregelen', 'NNS')], ['PP', ('ter', 'IN')], ['NP', ('bestrijding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('tweede', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN'), ('k', 'NN')]]","{'geduperen': 'gedupeerde', 'betreffen': 'betreft', 'blijken': 'blijkt', 'bedoelen': 'bedoeld', 'baseren': 'gebaseerd', 'ontvangen': 'ontvangen'}"
59,Artikel7,,,,,,"De tegemoetkoming, bedoeld in , bevat staatssteun en wordt gerechtvaardigd door de algemene de-minimisverordening.artikel 2",31-03-2020,jci1.3:c:BWBR0043324&artikel=7&z=2020-04-22&g=2020-04-22,"[['NP', ('De', 'DT'), ('tegemoetkoming', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('bevat', 'VBZ')], ['NP', ('staatssteun', 'NN')], ['VP', ('wordt', 'MD'), ('gerechtvaardigd', 'VBN')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('algemene', 'JJ'), ('de-minimisverordening.artikel', 'NNP')]]","{'bedoelen': 'bedoeld', 'bevatten': 'bevat', 'rechtvaardigen': 'gerechtvaardigd'}"
60,Artikel8,Lid1,,,,,"Deze beleidsregel treedt in werking met ingang van de dag na de datum van uitgifte van de Staatscourant waarin zij wordt geplaatst, en werkt terug tot en met 27maart 2020.",31-03-2020,jci1.3:c:BWBR0043324&artikel=8&lid=1&z=2020-04-22&g=2020-04-22,"[['NP', ('Deze', 'PRP'), ('beleidsregel', 'NN')], ['VP', ('treedt', 'VBZ')], ['PP', ('in', 'IN')], ['NP', ('werking', 'NN')], ['PP', ('met', 'IN')], ['NP', ('ingang', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('dag', 'NN')], ['PP', ('na', 'IN')], ['NP', ('de', 'DT'), ('datum', 'NN')], ['PP', ('van', 'IN')], ['VP', ('uitgifte', 'VBN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Staatscourant', 'NNP')], ['ADVP', ('waarin', 'RB')], ['NP', ('zij', 'PRP')], ['VP', ('wordt', 'MD'), ('geplaatst', 'VBN')], ['VP', ('werkt', 'VBZ')], ['ADVP', ('terug', 'RB')], ['PP', ('tot', 'IN')], ['PP', ('met', 'IN')]]","{'treden': 'treedt', 'uitgiffen': 'uitgifte', 'plaatsen': 'geplaatst', 'werken': 'werkt'}"
61,Artikel8,Lid2,,,,,"Deze beleidsregel vervalt met ingang van 1januari 2021, met dien verstande dat de beleidsregel van toepassing blijft op aanvragen om tegemoetkoming die uiterlijk 26juni 2020 zijn ingediend, dan wel op tegemoetkomingen die voor 1januari 2021 zijn verstrekt.",31-03-2020,jci1.3:c:BWBR0043324&artikel=8&lid=2&z=2020-04-22&g=2020-04-22,"[['NP', ('Deze', 'PRP'), ('beleidsregel', 'NN')], ['VP', ('vervalt', 'VBZ')], ['PP', ('met', 'IN')], ['NP', ('ingang', 'NN')], ['PP', ('van', 'IN')], ['PP', ('met', 'IN')], ['NP', ('dien', 'NN')], ['VP', ('verstande', 'VBG')], ['NP', ('de', 'DT'), ('beleidsregel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['VP', ('blijft', 'MD')], ['PP', ('op', 'IN')], ['NP', ('aanvragen', 'NNS')], ['PP', ('om', 'IN')], ['NP', ('tegemoetkoming', 'NN'), ('die', 'PRP'), ('uiterlijk', 'NN'), ('26juni', 'CD'), ('2020', 'CD'), ('zijn', 'PRP')], ['VP', ('ingediend', 'VBN')], ['ADVP', ('dan', 'RB'), ('wel', 'RB')], ['PP', ('op', 'IN')], ['NP', ('tegemoetkomingen', 'NNS'), ('die', 'PRP')], ['PP', ('voor', 'IN')], ['NP', ('1januari', 'CD'), ('2021', 'CD'), ('zijn', 'PRP$')], ['ADJP', ('verstrekt', 'JJ')]]","{'vervallen': 'vervalt', 'verstannen': 'verstande', 'indienen': 'ingediend'}"
62,Artikel9,,,,,,Deze beleidsregel wordt aangehaald als: Beleidsregel tegemoetkoming ondernemers getroffen sectoren COVID-19.,31-03-2020,jci1.3:c:BWBR0043324&artikel=9&z=2020-04-22&g=2020-04-22,"[['NP', ('Deze', 'PRP'), ('beleidsregel', 'NN')], ['VP', ('wordt', 'MD'), ('aangehaald', 'VBN')], ['NP', ('Beleidsregel', 'NNP'), ('tegemoetkoming', 'NN'), ('ondernemers', 'NNS')], ['VP', ('getroffen', 'VBN')], ['NP', ('sectoren', 'NNS')]]","{'aanhalen': 'aangehaald', 'treffen': 'getroffen'}"
